real_estate_link,license_number,license_type,legal_form,arabic_trade_name,english_trade_name,license_start_date,license_expiry_date,activities,est_banning_status,area
https://eservices.ajmanded.ae/en/TradeLicense/License/7cba2a85-1e24-40ff-9c71-c47163654f5d,93040,Trade License,Sole Establishment,التميمي للعقارات,AL TAMIMI REAL ESTATE,28/08/2017,28/08/2018,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Prohibited ,Ajman Industrial1
https://eservices.ajmanded.ae/en/TradeLicense/License/bebebbd8-340b-4a0f-8ff6-8732d1f0ef7c,93045,Trade License,Sole Establishment,البركة للعقارات,AL BARAKAH  REAL ESTATE,28/08/2017,26/08/2021,['Real Estate Lease and Management Services'],Unprohibited,Nakheel2
https://eservices.ajmanded.ae/en/TradeLicense/License/6e20c3c8-233d-4947-be2d-688ffbe9bd6d,93047,Professional License,Sole Establishment,تسجيل للعقارات,TASJEEL REAL ESTATE,28/08/2017,24/08/2022,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Mowaihat1
https://eservices.ajmanded.ae/en/TradeLicense/License/2b4e99b8-b69d-4832-9bd5-eca2e1c8daba,93127,Professional License,Sole Establishment,العثمان Q8 للعقارات,ALOTHMAN Q 8 REAL ESTATE,07/09/2017,06/09/2019,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Rawdha3
https://eservices.ajmanded.ae/en/TradeLicense/License/a7498aa9-aadb-4e07-b599-bc3cb8953560,93192,Professional License,Sole Establishment,مؤسسة المدني للعقارات /فرع1,.AL MADANI REAL ESTATE EST /Branch1,14/09/2017,14/09/2018,['Real Estate Lease and Management Services'],Unprohibited,Jurf2
https://eservices.ajmanded.ae/en/TradeLicense/License/0a938ae6-a72b-4217-a6fa-917ac30d7409,93209,Trade License,Limited Liability Company,مبروك للعقارات - ذ.م.م,MABROOK REAL ESTATE - L.L.C,17/09/2017,16/09/2019,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Prohibited ,Jurf Industrial Zone1
https://eservices.ajmanded.ae/en/TradeLicense/License/32fc872a-0ed4-4ab4-997d-d6acd6e3fb46,93250,Professional License,Limited Liability Company,سبأ للعقارات - ذ.م.م,SABA  REAL ESTATE - L.L.C,20/09/2017,20/09/2018,['Real Estate Purchase and Sale Brokerage'],Unprohibited,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/6487929f-5616-4965-84cb-64726d8db5f9,93255,Trade License,Sole Establishment,بنيان العقارية,BUNYAN REAL ESTATE,24/09/2017,23/09/2019,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Nuaimeya2
https://eservices.ajmanded.ae/en/TradeLicense/License/c5843ac2-dd25-4334-8a87-2508c00e6ae2,93302,Trade License,Limited Liability Company,مزايا بلاتينيوم  للعقارات - ذ.م.م,MAZAYA PLATINUM REAL ESTATE - L.L.C,27/09/2017,26/09/2018,['Land and Real Estate Purchase and Sale'],Unprohibited,Nakheel2
https://eservices.ajmanded.ae/en/TradeLicense/License/9d0bc9f2-9b5b-4a8e-94bb-5b06bc3422be,93471,Professional License,Limited Liability Company,راجستهان للعقارات - ذ.م.م,RAJASHTHAN REAL ESTATE - L.L.C,15/10/2017,15/10/2018,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Prohibited ,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/3d30802c-2f10-4d35-ad8d-3ba62705d333,93528,Trade License,Sole Establishment,غلوبال للعقارات,GLOBAL REAL ESTATE,19/10/2017,19/10/2019,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Ajman Industrial2
https://eservices.ajmanded.ae/en/TradeLicense/License/d64b93a3-7f24-47f0-916e-6071c5bc3dd9,93532,Trade License,L.L.C (SOLE PROPRIETORSHIP),براند هوم لإدارة العقارات - لمالكها - عبدالله كريم احمد البلوشي شركة الشخص الواحد ذ.م.م,BRAND HOME REAL ESTATE MANAGEMENT - OWNED BY OWNER -ABDULLA KAREEM AHMED AL BLOOSHI- ONE PERSON CO L.L.C,19/10/2017,19/10/2018,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Prohibited ,Manama
https://eservices.ajmanded.ae/en/TradeLicense/License/48246a3c-be25-4deb-8505-3415467635a8,93559,Trade License,Limited Liability Company,محمد العقارية ذ.م.م,MOHAMMAD REAL ESTATE L.L.C,23/10/2017,17/10/2025,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Nuaimeya2
https://eservices.ajmanded.ae/en/TradeLicense/License/434d9896-2bb3-41f3-810a-555d117e3fae,93567,Trade License,Limited Liability Company,سفير احمد للعقارات / ذ.م.م,SAFEER AHMED REAL ESTATES /L.L.C,24/10/2017,20/10/2022,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Rashideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/6ee5ef5c-bd06-4030-a024-5e80739768bc,93614,Professional License,Limited Liability Company,المقام لخدمات تاجير العقارات وادارتها - ذ.م.م,AL MAQAM  REAL ESTATE LEASE AND MANAGEMENT SERVICES - L.L.C,30/10/2017,30/10/2018,['Real Estate Lease and Management Services'],Unprohibited,Rawdha1
https://eservices.ajmanded.ae/en/TradeLicense/License/0402eeef-e9c3-45ab-8a57-b70d33386788,93711,Trade License,Sole Establishment,الخجم لشراء وبيع الأراضي والعقارات,ALKHAJAM Land and Real Estate Purchase and Sale,07/11/2017,07/11/2018,['Land and Real Estate Purchase and Sale'],Prohibited ,Rawdha3
https://eservices.ajmanded.ae/en/TradeLicense/License/f0397bb6-6170-40d9-acf5-176785547432,93738,Trade License,Limited Liability Company,يور شوايس للعقارات - ذ.م.م,YOUR CHOICE REAL ESTATE - L.L.C,08/11/2017,07/11/2019,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Prohibited ,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/e9ce6045-342f-4983-a765-e1119546162e,93741,Trade License,Sole Establishment,علوش العقارية,ALLOOSH REAL ESTATE,08/11/2017,08/11/2018,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Rawdha2
https://eservices.ajmanded.ae/en/TradeLicense/License/2f8ce345-0c52-4f06-8366-3a3e6e0031ab,93881,Trade License,Sole Establishment,بيت المستقبل لخدمات تاجير العقارات وادارتها,BAYT ALMUSTAQBAL Real Estate Lease and Management Services,21/11/2017,14/11/2025,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Humaideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/b7a1fea2-e7c4-4308-8264-358f1c64a410,93910,Trade License,Limited Liability Company,الفارس للعقارات ذ.م.م,ALFARES REAL ESTATE L.L.C,23/11/2017,16/11/2025,['Real Estate Purchase and Sale Brokerage'],Unprohibited,Mowaihat1
https://eservices.ajmanded.ae/en/TradeLicense/License/2b0dffe1-91d4-42fa-84da-3e3fcf91fa14,93941,Trade License,Limited Liability Company,بلفقيه للعقارات - ذ.م.م,BALFAQIH REAL ESTATE - L.L.C,27/11/2017,27/11/2018,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Nuaimeya2
https://eservices.ajmanded.ae/en/TradeLicense/License/f925b420-6f88-4e9f-a188-af99011e47b5,94148,Professional License,Limited Liability Company,الزعفران للعقارات - ذ.م.م,AL ZAFARAN REAL ESTATE - L.L.C,17/12/2017,16/12/2019,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Prohibited ,Rawdha2
https://eservices.ajmanded.ae/en/TradeLicense/License/844bedda-c368-4900-8b12-7b1102ab371e,94163,Professional License,Sole Establishment,المزايا للعقارات,ALMAZAYA REAL ESTATE,18/12/2017,18/12/2018,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Prohibited ,Rashideya2
https://eservices.ajmanded.ae/en/TradeLicense/License/41b7167b-defa-489d-8110-4962781acfd7,94190,Trade License,Sole Establishment,الأصيل لشراء وبيع الأراضي والعقارات,AL ASSEEL Land and Real Estate Purchase and Sale,20/12/2017,20/12/2018,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Prohibited ,Rawdha3
https://eservices.ajmanded.ae/en/TradeLicense/License/cbe9340d-c708-4aa2-8eda-5ffcccbd9bfb,94209,Professional License,Limited Liability Company,انصاري للعقارات - ذ.م.م,ANSARI REAL ESTATE - L.L.C,21/12/2017,14/12/2025,['Real Estate Lease and Management Services'],Unprohibited,Rawdha1
https://eservices.ajmanded.ae/en/TradeLicense/License/24c8a275-e283-4869-a1db-167cc7b1aac6,94246,Trade License,Limited Liability Company,بيان للعقارات  - ذ.م.م,BAIYAN REAL ESTATE - L.L.C,26/12/2017,19/12/2025,['Real Estate Lease and Management Services'],Unprohibited,Jurf2
https://eservices.ajmanded.ae/en/TradeLicense/License/abff87e0-7cab-4b07-9a31-367917624659,94248,Professional License,Limited Liability Company,بيت المستقبل للعقارات - ذ.م.م,BAYT AL MUSTAQBAL REAL ESTATE - L.L.C,26/12/2017,26/12/2018,['Real Estate Lease and Management Services'],Prohibited ,Rawdha3
https://eservices.ajmanded.ae/en/TradeLicense/License/87b66e3b-ab9a-44cb-953b-2e469dc715df,94281,Trade License,Sole Establishment,الجسر الابيض للعقارات,AL JISR AL ABYAD REAL ESTATE,30/12/2017,30/12/2018,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services', 'Real Estate Leasing Brokerage', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Nuaimeya2
https://eservices.ajmanded.ae/en/TradeLicense/License/6fdbdbaf-5b68-4b49-90df-2d5c494483cc,94302,Trade License,Limited Liability Company,رئيس لخدمات تاجير العقارات وادارتها - ذ.م.م,RAIS Real Estate Lease and Management Services - L.L.C,03/01/2018,01/01/2021,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Rumaila3
https://eservices.ajmanded.ae/en/TradeLicense/License/7475e2ac-e326-422f-86b8-d58df7be11c7,94337,Trade License,Limited Liability Company,السحاب لشراء وبيع الأراضي والعقارات - ذ.م.م,ALSAHAB Land and Real Estate Purchase and Sale - L.L.C,08/01/2018,08/01/2019,"['Real Estate Leasing Brokerage', 'Real Estate Purchase and Sale Brokerage']",Prohibited ,Humaideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/434eae1b-0fbe-4ac7-9ccc-251b2c1abc1d,94376,Trade License,Sole Establishment,ستي لشراء وبيع الأراضي والعقارات,CITY Land and Real Estate Purchase and Sale,10/01/2018,10/01/2019,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Prohibited ,Humaideya1
https://eservices.ajmanded.ae/en/TradeLicense/License/3795deaa-11a5-48d8-aabf-1addebce3db3,94800,Professional License,Limited Liability Company,فرست جويس للعقارات - ذ.م.م,FIRST CHOICE REAL ESTATE - L.L.C,12/02/2018,12/02/2019,"['Real Estate Leasing Brokerage', 'Real Estate Purchase and Sale Brokerage']",Prohibited ,Nuaimeya2
https://eservices.ajmanded.ae/en/TradeLicense/License/04ed729c-ae6d-43cc-99a2-f6ee08df5861,94848,Trade License,Sole Establishment,المميز لشراء وبيع الأراضي والعقارات,ALMUMIZ REAL ESTATE BROKERAGE Land and Real Estate Purchase and Sale,15/02/2018,15/02/2019,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Prohibited ,Nuaimeya2
https://eservices.ajmanded.ae/en/TradeLicense/License/9a00b703-222e-440e-8be6-11d96dada8c8,94977,Professional License,Limited Liability Company,كيه اس ال انترناشونال لخدمات تاجير العقارات وادارتها - ذ.م.م,K S L INTERNATIONAL Real Estate Lease and Management Services - L.L.C,26/02/2018,26/02/2019,"['Real Estate Lease and Management Services', 'Real Estate Leasing Brokerage', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Rawdha2
https://eservices.ajmanded.ae/en/TradeLicense/License/921f64d0-80f5-4536-ac8c-4f3f4440cfee,94985,Trade License,Limited Liability Company,شاهين للعقارات - ذ.م.م,SHAHEEN REAL ESTATE - L.L.C,27/02/2018,22/02/2024,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Manama6
https://eservices.ajmanded.ae/en/TradeLicense/License/d9c75491-a7db-456f-b897-ba672e8791bb,95058,Trade License,Limited Liability Company,اربان للعقارات ذ.م.م,ARBAN REAL ESTATE L.L.C,06/03/2018,04/03/2022,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Mushairif
https://eservices.ajmanded.ae/en/TradeLicense/License/d6320b00-401e-4d18-830d-aebaec5d2b4e,95111,Professional License,Limited Liability Company,اوف بلان زون للعقارات - ذ.م.م,OFF PLAN ZONE REAL ESTATE - L.L.C,12/03/2018,11/03/2020,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Prohibited ,Nuaimeya3
https://eservices.ajmanded.ae/en/TradeLicense/License/bf526ad2-9275-4bb7-b5bf-1f9dac2470a8,95125,Trade License,Sole Establishment,بلقيس لشراء وبيع الأراضي والعقارات,BALQIS Land and Real Estate Purchase and Sale,13/03/2018,13/03/2019,['Land and Real Estate Purchase and Sale'],Prohibited ,
https://eservices.ajmanded.ae/en/TradeLicense/License/7bd8d7ec-c6ed-4a5a-9593-614f7655e51b,95329,Trade License,Limited Liability Company,سجنشر بروبرتيس العقارية ذ.م.م,SIGNATURE PROPERTIES REAL ESTATE L.L.C,29/03/2018,23/03/2026,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Prohibited ,Jurf3
https://eservices.ajmanded.ae/en/TradeLicense/License/5d3e1260-0840-4052-a797-e96bb8c82a63,95394,Professional License,Sole Establishment,مدرار العقارية,MEDRAR REAL ESTATE,05/04/2018,30/03/2025,['Real Estate Lease and Management Services'],Unprohibited,Rashideya3
https://eservices.ajmanded.ae/en/TradeLicense/License/01b13cd6-1dc1-4e0b-82e4-6b02f7533b39,95452,Professional License,Limited Liability Company,الصالحه لالوساطة في بيع العقارات وشرائها - ذ.م.م,AL SALIHA Real Estate Purchase and Sale Brokerage - L.L.C,10/04/2018,10/04/2019,['Real Estate Purchase and Sale Brokerage'],Prohibited ,Liwara1
https://eservices.ajmanded.ae/en/TradeLicense/License/c19860db-533d-4f5d-a30f-f98610792ec4,95572,Trade License,Sole Establishment,بوأنس للعقارات,BOANAS  REAL ESTATE,19/04/2018,19/04/2019,"['Land and Real Estate Purchase and Sale', 'Real Estate Lease and Management Services']",Unprohibited,Nakheel2
https://eservices.ajmanded.ae/en/TradeLicense/License/1d415035-3aae-4020-b62c-89c185b601a7,95831,Professional License,Limited Liability Company,أملاك للعقارات - ذ.م.م,PROPERTIES REAL ESTATE - L.L.C,07/05/2018,07/05/2019,['Real Estate Purchase and Sale Brokerage'],Prohibited ,Nuaimeya2
https://eservices.ajmanded.ae/en/TradeLicense/License/6e838e8c-b1a8-4c71-b3f1-23c79af6ab97,95955,Professional License,Limited Liability Company,بروبنكو لخدمات تاجير العقارات وادارتها - ذ.م.م,PROPINCO Real Estate Lease and Management Services - L.L.C,14/05/2018,14/05/2019,['Real Estate Lease and Management Services'],Prohibited ,Rawdha3
https://eservices.ajmanded.ae/en/TradeLicense/License/17750429-fb63-426c-86a9-d28f3e1609b9,96120,Trade License,L.L.C (SOLE PROPRIETORSHIP),الملكي للعقارات,AL MALAKI REAL ESTATE,23/05/2018,20/05/2022,['Real Estate Lease and Management Services'],Unprohibited,Ajman Industrial2
https://eservices.ajmanded.ae/en/TradeLicense/License/5980ceb3-42df-4153-89c5-3fd0fe7bf883,96314,Professional License,Limited Liability Company,عقارك العقارية - ذ.م.م,AQARK REAL ESTATE - L.L.C,05/06/2018,05/06/2019,['Real Estate Purchase and Sale Brokerage'],Prohibited ,Rawdha2
https://eservices.ajmanded.ae/en/TradeLicense/License/a8a8eabe-bad5-465b-9ed0-1a2a8983b379,96546,Professional License,Limited Liability Company,واحة الظبي للعقارات ذ.م.م,WAHET AL ZABI REAL ESTATE L.L.C,25/06/2018,20/06/2024,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Prohibited ,Nuaimeya1
https://eservices.ajmanded.ae/en/TradeLicense/License/e3a28815-8928-4d31-92d7-da91f4af153b,96661,Trade License,Limited Liability Company,ذياب العنزي للعقارات ذ.م.م,DIAB ALANZI REAL ESTATE L.L.C,04/07/2018,27/06/2025,"['Real Estate Lease and Management Services', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Liwara1
https://eservices.ajmanded.ae/en/TradeLicense/License/88e1972b-65ab-4b28-b67d-85575f9fdff6,96684,Trade License,Limited Liability Company,السكن للعقارات ذ.م.م,AL SAKAN REAL ESTATE L.L.C,05/07/2018,29/06/2025,['Real Estate Purchase and Sale Brokerage'],Unprohibited,Nakheel2
https://eservices.ajmanded.ae/en/TradeLicense/License/501599f0-9c6c-4d30-964f-5204f8f1f0f6,96691,Trade License,Limited Liability Company,مكين العقارية - ذ.م.م,MAKEN  REAL ESTATE - L.L.C,05/07/2018,01/07/2022,['Real Estate Purchase and Sale Brokerage'],Unprohibited,Nakheel2
https://eservices.ajmanded.ae/en/TradeLicense/License/3907b349-0c98-4f9a-bbba-3091d57b2c4a,96927,Trade License,Limited Liability Company,بن سبت التطوير العقارى للأنشاءات - ذ.م.م,BIN SABT REAL ESTATE DEVELOPMENT CONSTRUCTION- L.L.C,25/07/2018,23/07/2023,['Real Estate Development Construction'],Unprohibited,Nakheel1
https://eservices.ajmanded.ae/en/TradeLicense/License/12da30fd-5680-4f2f-afc3-974d5346f38d,97150,Professional License,Limited Liability Company,دار الحي العقارية - ذ.م.م,DAR AL HAYEE REAL ESTATE - L.L.C,12/08/2018,05/08/2025,"['Real Estate Leasing Brokerage', 'Real Estate Purchase and Sale Brokerage']",Unprohibited,Rawdha2
https://eservices.ajmanded.ae/en/TradeLicense/License/e951aad5-ff6c-4f47-bb87-34d3f91e9e67,97349,Trade License,Limited Liability Company,سبيد للعقارات - ذ.م.م,SPEED  REAL ESTATE - L.L.C,04/09/2018,30/08/2025,['Real Estate Lease and Management Services'],Unprohibited,Jurf3
